item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA2023317051,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2023317051-aquiler-monoambiente-nunez-apto-profesional-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.286082+00:00,Aquiler Monoambiente Nuñez Apto Profesional,departamento,alquiler,ARS,900000.0,$ 900.000,0,,"11 De Septiembre De 1888 2800, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_920608-MLA115144050980_082026-E.webp,0,0,,,1 amb. | 1 baño | 30 m² cubiertos,"Departamento en alquiler Aquiler Monoambiente Nuñez Apto Profesional $ 900.000 1 amb. 1 baño 30 m² cubiertos 11 De Septiembre De 1888 2800, Núñez, Capital Federal",,19,MLA-2023317051-aquiler-monoambiente-nunez-apto-profesional-_JM,11 De Septiembre De 1888,2800,13,,,30000.0,30000.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_920608-MLA115144050980_082026-E,webp
MLA2055186553,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2055186553-alquiler-2-ambientes-con-terraza-propia-cochera-apto-mascotas-a-metros-av-cabildo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.286493+00:00,Alquiler 2 Ambientes Con Terraza Propia | Cochera | Apto Mascotas | A Metros Av. Cabildo,departamento,alquiler,ARS,990000.0,$ 990.000,0,,"AV. SAN Isidro Labrador AL 4300, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,50.0,50.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_833896-MLA117033041283_092026-E.webp,0,0,,,2 ambs. | 1 baño | 50 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Alquiler 2 Ambientes Con Terraza Propia | Cochera | Apto Mascotas | A Metros Av. Cabildo $ 990.000 2 ambs. 1 baño 50 m² cubiertos AV. SAN Isidro Labrador AL 4300, Núñez, Capital Federal",,20,MLA-2055186553-alquiler-2-ambientes-con-terraza-propia-cochera-apto-mascotas-a-metros-av-cabildo-_JM,AV. SAN Isidro Labrador AL,4300,13,,,19800.0,19800.0,0.0,0,0,0,0,0,1,0,0,1,0,,3,85.7,D_NQ_NP_2X_833896-MLA117033041283_092026-E,webp
MLA3907373554,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3907373554-departamento-alquiler-temporario-amoblado-2-ambientes-amenities-nunez--_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.286930+00:00,Departamento - Alquiler Temporario - Amoblado - 2 Ambientes - Amenities - Nuñez -,departamento,alquiler,USD,750.0,US$ 750,0,,"Juana Azurduy 2600, BZL, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_672402-MLA117094535873_092026-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Departamento - Alquiler Temporario - Amoblado - 2 Ambientes - Amenities - Nuñez - US$ 750 2 ambs. 1 baño 45 m² cubiertos Juana Azurduy 2600, BZL, Núñez, Capital Federal",,21,MLA-3907373554-departamento-alquiler-temporario-amoblado-2-ambientes-amenities-nunez--_JM,Juana Azurduy,2600,13,,,16.67,16.67,0.0,0,0,0,0,0,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_672402-MLA117094535873_092026-E,webp
MLA3800740476,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3800740476-alquiler-departamento-tipo-loft-2-ambientes-en-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.287323+00:00,Alquiler Departamento Tipo Loft 2 Ambientes En Nuñez,departamento,alquiler,USD,1100.0,US$ 1.100,0,,"Nuñez Al 3100, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,70.0,70.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_682302-MLA114910188002_082026-E.webp,0,0,,,2 ambs. | 1 baño | 70 m² cubiertos,"Departamento en alquiler Alquiler Departamento Tipo Loft 2 Ambientes En Nuñez US$ 1.100 2 ambs. 1 baño 70 m² cubiertos Nuñez Al 3100, Núñez, Capital Federal",,22,MLA-3800740476-alquiler-departamento-tipo-loft-2-ambientes-en-nunez-_JM,Nuñez Al,3100,13,,,15.71,15.71,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_682302-MLA114910188002_082026-E,webp
MLA3664441148,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3664441148-alquiler-monoambiente-a-nuevo-6-piso-amenities-ibera-y-libertador-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.287725+00:00,Alquiler Monoambiente A Nuevo - 6° Piso - Amenities - Ibera Y Libertador,departamento,alquiler,ARS,850000.0,$ 850.000,0,,"Ibera Al 1500, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,35.0,35.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_891939-MLA115087637689_072026-E.webp,0,0,,,1 amb. | 1 baño | 35 m² cubiertos,"Departamento en alquiler Alquiler Monoambiente A Nuevo - 6° Piso - Amenities - Ibera Y Libertador $ 850.000 1 amb. 1 baño 35 m² cubiertos Ibera Al 1500, Núñez, Capital Federal",,23,MLA-3664441148-alquiler-monoambiente-a-nuevo-6-piso-amenities-ibera-y-libertador-_JM,Ibera Al,1500,13,,,24285.71,24285.71,0.0,0,0,1,0,0,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_891939-MLA115087637689_072026-E,webp
MLA3559663838,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3559663838-oportunidad-monoambiente-edif-de-diseno--_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.288118+00:00,¡oportunidad Monoambiente Edif De Diseño !,departamento,alquiler,USD,650.0,US$ 650,0,,"Ohiggins Al 3800, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,36.0,36.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_898521-MLA114141969755_072026-E.webp,0,0,,,1 amb. | 1 baño | 36 m² cubiertos,"Departamento en alquiler ¡oportunidad Monoambiente Edif De Diseño ! US$ 650 1 amb. 1 baño 36 m² cubiertos Ohiggins Al 3800, Núñez, Capital Federal",,24,MLA-3559663838-oportunidad-monoambiente-edif-de-diseno--_JM,Ohiggins Al,3800,13,,,18.06,18.06,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_898521-MLA114141969755_072026-E,webp
MLA2024171985,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2024171985-2-ambientes-alquiler-nunez-cochera-full-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.288497+00:00,2 Ambientes / Alquiler / Nuñez Cochera Full Amenities,departamento,alquiler,USD,1300.0,US$ 1.300,0,,"Arribeños 3151 Y Guayra, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_915975-MLA115696359356_092026-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler 2 Ambientes / Alquiler / Nuñez Cochera Full Amenities US$ 1.300 2 ambs. 1 baño 45 m² cubiertos Arribeños 3151 Y Guayra, Núñez, Capital Federal",,25,MLA-2024171985-2-ambientes-alquiler-nunez-cochera-full-amenities-_JM,Arribeños 3151 Y Guayra,,13,,,28.89,28.89,0.0,0,0,0,0,0,0,0,0,1,1,,3,85.7,D_NQ_NP_2X_915975-MLA115696359356_092026-E,webp
MLA3699112716,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3699112716-departamento-en-lde-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.288895+00:00,Departamento En L.de Nuñez,departamento,alquiler,USD,2300.0,US$ 2.300,0,,"Nuñez Al 2400, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,4,4,2,2,,,87.0,87.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_729201-MLA115343901123_072026-E.webp,0,0,,,4 ambs. | 2 baños | 87 m² cubiertos,"Departamento en alquiler Departamento En L.de Nuñez US$ 2.300 4 ambs. 2 baños 87 m² cubiertos Nuñez Al 2400, Núñez, Capital Federal",,26,MLA-3699112716-departamento-en-lde-nunez-_JM,Nuñez Al,2400,13,,,26.44,26.44,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_729201-MLA115343901123_072026-E,webp
MLA3809088614,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3809088614-departamento-amoblado-a-estrenar-en-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.289270+00:00,Departamento Amoblado A Estrenar En Núñez,departamento,alquiler,USD,850.0,US$ 850,0,,"Vedia Al 1700, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_707302-MLA116370018627_082026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler Departamento Amoblado A Estrenar En Núñez US$ 850 2 ambs. 1 baño 40 m² cubiertos Vedia Al 1700, Núñez, Capital Federal",,27,MLA-3809088614-departamento-amoblado-a-estrenar-en-nunez-_JM,Vedia Al,1700,13,,,21.25,21.25,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_707302-MLA116370018627_082026-E,webp
MLA3841103938,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3841103938-alquiler-departamento-2-ambientes-nunez-con-cochera-y-full-amenities-en-torre-montaneses-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.289662+00:00,Alquiler Departamento 2 Ambientes Nuñez Con Cochera Y Full Amenities En Torre Montañeses.,departamento,alquiler,ARS,1700000.0,$ 1.700.000,0,,"Montañeses Al 3100, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,44.0,44.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_884841-MLA115637330956_092026-E.webp,0,0,,,2 ambs. | 1 baño | 44 m² cubiertos,"Departamento en alquiler Alquiler Departamento 2 Ambientes Nuñez Con Cochera Y Full Amenities En Torre Montañeses. $ 1.700.000 2 ambs. 1 baño 44 m² cubiertos Montañeses Al 3100, Núñez, Capital Federal",,28,MLA-3841103938-alquiler-departamento-2-ambientes-nunez-con-cochera-y-full-amenities-en-torre-montaneses-_JM,Montañeses Al,3100,13,,,38636.36,38636.36,0.0,0,0,0,0,0,0,0,0,1,1,,3,85.7,D_NQ_NP_2X_884841-MLA115637330956_092026-E,webp
MLA2032301901,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2032301901-excelente-departamento-4-ambientes-al-frente-con-balcon-cochera-fija-cubierta-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.290066+00:00,Excelente Departamento 4 Ambientes Al Frente Con Balcón Cochera Fija Cubierta,departamento,alquiler,ARS,1500000.0,$ 1.500.000,0,,"Amenabar Al 3200, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,4,4,1,1,,,67.0,67.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_659048-MLA116661291187_082026-E.webp,0,0,,,4 ambs. | 1 baño | 67 m² cubiertos,"Departamento en alquiler Excelente Departamento 4 Ambientes Al Frente Con Balcón Cochera Fija Cubierta $ 1.500.000 4 ambs. 1 baño 67 m² cubiertos Amenabar Al 3200, Núñez, Capital Federal",,29,MLA-2032301901-excelente-departamento-4-ambientes-al-frente-con-balcon-cochera-fija-cubierta-_JM,Amenabar Al,3200,13,,,22388.06,22388.06,0.0,0,0,0,0,1,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_659048-MLA116661291187_082026-E,webp
MLA3823228026,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3823228026-alquiler-2-amb-con-balcon-y-sin-expensas-en-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.290452+00:00,Alquiler 2 Amb Con Balcon Y Sin Expensas En Nuñez,departamento,alquiler,ARS,1100000.0,$ 1.100.000,0,,"Arcos 2800, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_745581-MLA116439616757_082026-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler Alquiler 2 Amb Con Balcon Y Sin Expensas En Nuñez $ 1.100.000 2 ambs. 1 baño 45 m² cubiertos Arcos 2800, Núñez, Capital Federal",,30,MLA-3823228026-alquiler-2-amb-con-balcon-y-sin-expensas-en-nunez-_JM,Arcos,2800,13,,,24444.44,24444.44,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_745581-MLA116439616757_082026-E,webp
MLA3840367396,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3840367396-departamento-en-alquiler-en-nunez-capital-federal-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.290855+00:00,"Departamento En Alquiler En Núñez, Capital Federal, Buenos Aires",departamento,alquiler,ARS,750000.0,$ 750.000,0,,"Vuelta De Obligado 3600, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,29.0,29.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_958461-MLA115148592760_082026-E.webp,0,0,,,1 amb. | 1 baño | 29 m² cubiertos,"Departamento en alquiler Departamento En Alquiler En Núñez, Capital Federal, Buenos Aires $ 750.000 1 amb. 1 baño 29 m² cubiertos Vuelta De Obligado 3600, Núñez, Capital Federal",,31,MLA-3840367396-departamento-en-alquiler-en-nunez-capital-federal-buenos-aires-_JM,Vuelta De Obligado,3600,13,,,25862.07,25862.07,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_958461-MLA115148592760_082026-E,webp
MLA2060897513,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2060897513-alquiler-departemento-3-ambientes-cochera-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.291251+00:00,Alquiler Departemento 3 Ambientes Cochera Nuñez,departamento,alquiler,ARS,2200000.0,$ 2.200.000,0,,"Jaramillo 2300, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,3,3,1,1,,,72.0,72.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_997068-MLA117148258503_092026-E.webp,0,0,,,3 ambs. | 1 baño | 72 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Alquiler Departemento 3 Ambientes Cochera Nuñez $ 2.200.000 3 ambs. 1 baño 72 m² cubiertos Jaramillo 2300, Núñez, Capital Federal",,32,MLA-2060897513-alquiler-departemento-3-ambientes-cochera-nunez-_JM,Jaramillo,2300,13,,,30555.56,30555.56,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_997068-MLA117148258503_092026-E,webp
MLA1933182831,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1933182831-alquiler-departamento-1-ambiente-apto-profesional-comodoro-y-corredor-libertador-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.291672+00:00,Alquiler Departamento 1 Ambiente Apto Profesional - Comodoro Y Corredor Libertador,departamento,alquiler,ARS,750000.0,$ 750.000,0,Deborah Sosa,"Comodoro Rivadavia 1600, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,42.0,42.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_808911-MLA113989615756_072026-E.webp,0,0,,,1 amb. | 1 baño | 42 m² cubiertos,"Departamento en alquiler Alquiler Departamento 1 Ambiente Apto Profesional - Comodoro Y Corredor Libertador Deborah Sosa $ 750.000 1 amb. 1 baño 42 m² cubiertos Comodoro Rivadavia 1600, Núñez, Capital Federal",,33,MLA-1933182831-alquiler-departamento-1-ambiente-apto-profesional-comodoro-y-corredor-libertador-_JM,Comodoro Rivadavia,1600,13,,,17857.14,17857.14,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_808911-MLA113989615756_072026-E,webp
MLA1987504695,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1987504695-excelente-semipiso-2-ambientes-al-frente-con-balcon-inmejorable-ubicacion-a-metros-de-av-garcia-del-rio-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.292121+00:00,Excelente Semipiso 2 Ambientes Al Frente Con Balcon | Inmejorable Ubicación A Metros De Av. Garcia Del Rio,departamento,alquiler,ARS,800000.0,$ 800.000 BAJÓ DE PRECIO,0,,"Moldes Al 3600, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_916847-MLA115442980726_082026-E.webp,0,0,,,2 ambs. | 1 baño | 37 m² cubiertos,"Departamento en alquiler Excelente Semipiso 2 Ambientes Al Frente Con Balcon | Inmejorable Ubicación A Metros De Av. Garcia Del Rio $ 900.000 $ 800.000 BAJÓ DE PRECIO 2 ambs. 1 baño 37 m² cubiertos Moldes Al 3600, Núñez, Capital Federal",,34,MLA-1987504695-excelente-semipiso-2-ambientes-al-frente-con-balcon-inmejorable-ubicacion-a-metros-de-av-garcia-del-rio-_JM,Moldes Al,3600,13,,,21621.62,21621.62,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_916847-MLA115442980726_082026-E,webp
MLA3739775000,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3739775000-departamento-de-tres-ambientes-en-alquiler-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.292533+00:00,Departamento De Tres Ambientes En Alquiler,departamento,alquiler,ARS,900000.0,$ 900.000,0,,"Manzanares Al 1800, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,3,3,1,1,,,60.0,60.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_644997-MLA116614119527_082026-E.webp,0,0,,,3 ambs. | 1 baño | 60 m² totales,"Departamento en alquiler Departamento De Tres Ambientes En Alquiler $ 900.000 3 ambs. 1 baño 60 m² totales Manzanares Al 1800, Núñez, Capital Federal",,35,MLA-3739775000-departamento-de-tres-ambientes-en-alquiler-_JM,Manzanares Al,1800,13,,,15000.0,15000.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_644997-MLA116614119527_082026-E,webp
MLA3559663842,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3559663842-oportunidad-monoambiente-edif-de-diseno--_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.292932+00:00,¡oportunidad Monoambiente Edif De Diseño !,departamento,alquiler,USD,700.0,US$ 700,0,,"Ohiggins Al 3800, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,36.0,36.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_692350-MLA113992584408_072026-E.webp,0,0,,,1 amb. | 1 baño | 36 m² cubiertos,"Departamento en alquiler ¡oportunidad Monoambiente Edif De Diseño ! US$ 700 1 amb. 1 baño 36 m² cubiertos Ohiggins Al 3800, Núñez, Capital Federal",,36,MLA-3559663842-oportunidad-monoambiente-edif-de-diseno--_JM,Ohiggins Al,3800,13,,,19.44,19.44,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_692350-MLA113992584408_072026-E,webp
MLA3678285016,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3678285016-excelente-depto-2-ambientes-con-terraza-balcon-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.293308+00:00,Excelente Depto 2 Ambientes Con Terraza Balcón,departamento,alquiler,ARS,950000.0,$ 950.000,0,,"Arcos Al 3400, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_671638-MLA113897101702_072026-E.webp,0,0,,,2 ambs. | 1 baño | 37 m² cubiertos,"Departamento en alquiler Excelente Depto 2 Ambientes Con Terraza Balcón $ 950.000 2 ambs. 1 baño 37 m² cubiertos Arcos Al 3400, Núñez, Capital Federal",,37,MLA-3678285016-excelente-depto-2-ambientes-con-terraza-balcon-_JM,Arcos Al,3400,13,,,25675.68,25675.68,0.0,0,0,0,0,1,1,0,0,0,0,,3,85.7,D_NQ_NP_2X_671638-MLA113897101702_072026-E,webp
MLA3852560554,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3852560554-departamento-2-amb-c-cochera-en-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.293699+00:00,Departamento 2 Amb C/ Cochera En Núñez,departamento,alquiler,ARS,1160000.0,$ 1.160.000,0,,"Campos Salles 1950, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,1,,,44.0,44.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_799656-MLA116650763757_082026-E.webp,0,0,,,2 ambs. | 1 baño | 44 m² cubiertos,"Departamento en alquiler Departamento 2 Amb C/ Cochera En Núñez $ 1.160.000 2 ambs. 1 baño 44 m² cubiertos Campos Salles 1950, Núñez, Capital Federal",,38,MLA-3852560554-departamento-2-amb-c-cochera-en-nunez-_JM,Campos Salles,1950,13,,,26363.64,26363.64,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_799656-MLA116650763757_082026-E,webp
MLA2004533017,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2004533017-departamento-alquiler-nunez-2-ambientes-patio-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.294075+00:00,Departamento - Alquiler - Nuñez - 2 Ambientes - Patio,departamento,alquiler,ARS,700000.0,$ 700.000,0,,"Manuela Pedraza Al 1700, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,41.0,41.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_690286-MLA114982883030_082026-E.webp,0,0,,,1 amb. | 1 baño | 41 m² cubiertos,"Departamento en alquiler Departamento - Alquiler - Nuñez - 2 Ambientes - Patio $ 700.000 1 amb. 1 baño 41 m² cubiertos Manuela Pedraza Al 1700, Núñez, Capital Federal",,39,MLA-2004533017-departamento-alquiler-nunez-2-ambientes-patio-_JM,Manuela Pedraza Al,1700,13,,,17073.17,17073.17,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_690286-MLA114982883030_082026-E,webp
MLA1960622601,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1960622601-departamento-en-villa-urquiza-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.294452+00:00,Departamento En Villa Urquiza,departamento,alquiler,USD,1100.0,US$ 1.100,0,,"Departamento EN Alquiler, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,3,3,2,2,,,59.0,59.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_708726-MLA115772496711_082026-E.webp,0,0,,,3 ambs. | 2 baños | 59 m² cubiertos,"Departamento en alquiler Departamento En Villa Urquiza US$ 1.100 3 ambs. 2 baños 59 m² cubiertos Departamento EN Alquiler, Núñez, Capital Federal",,40,MLA-1960622601-departamento-en-villa-urquiza-_JM,Departamento EN Alquiler,,13,,,18.64,18.64,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_708726-MLA115772496711_082026-E,webp
MLA1933036551,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1933036551-departamento-monoambiente-en-alquiler-en-nunez-capital-federal-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/nunez/,5,2026-09-05T19:42:54.294862+00:00,"Departamento Monoambiente En Alquiler En Núñez, Capital Federal, Buenos Aires",departamento,alquiler,USD,600.0,US$ 600,0,LA Propiedades,"Jaramillo 1600, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_958451-MLA115301132025_072026-E.webp,0,0,,,1 amb. | 1 baño | 40 m² cubiertos,"Departamento en alquiler Departamento Monoambiente En Alquiler En Núñez, Capital Federal, Buenos Aires LA Propiedades US$ 600 1 amb. 1 baño 40 m² cubiertos Jaramillo 1600, Núñez, Capital Federal",,41,MLA-1933036551-departamento-monoambiente-en-alquiler-en-nunez-capital-federal-buenos-aires-_JM,Jaramillo,1600,13,,,15.0,15.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_958451-MLA115301132025_072026-E,webp
